	CP.13.sed.PM	CP.39.water	CP2.42.water	CP.12.sed	CP.49.water	CP.7.sed	CP2.38.water	CP.35.water	CP.14.sed.PM	CP.45.water	CP.31.water	CP.3.water	CP2.42.sed	CP2.3.water.PM	CP.12.water	CP2.0.sand	CP.39.sed	CP2.28.sed	CP2.28.water	CP.42.water	CP.12.sed.PM	CP2.2.sed.PM	CP2.13.water	CP.3.sed	CP.5.water	CP2.34.water	CP.14.sed	CP2.24.water	CP2.0.intake	CP.47.sed	CP2.16.water	CP2.36.sed	CP.46.sed	CP.35.sed	CP.42.sed	CP2.2.water.PM	CP.0.sand	CP2.2.water	CP.53.sed	CP.13.water	CP2.31.water	CP2.0.sed	IW.0.water	CP.24.water	CP.31.sed	T.0.sed	CP2.0.water	CP.45.sed	CP2.38.sed	CP2.3.sed.PM	CP2.13.sed	CP.14.water.PM	CP.47.water	CP.21.sed	CP.24.sed	CP.48.sed	CP.5.sed	CP2.10.sed	CP2.35.sed	CP.27.water	CP.1.sed	CP2.5.sed	CP.16.water	CP.7.water	CP2.31.sed	CP2.3.water	CP.16.sed	CP.13.sed	CP.1.water	CP2.1.sed	T.0.water	CP.46.water	CP2.16.sed	CP2.2.sed	CP.48.water	CP2.20.water	CP.21.water	CP2.3.sed	CP2.5.water	CP.19.water	CP.10.water	CP.53.water	CP2.10.water	CP.0.sed	CP2.36.water	CP2.20.sed	CP2.37.water	CP.14.water	CP2.35.water	CP.49.sed	CP.13.water.PM	CP.0.water	CP.12.water.PM	CP.27.sed	CP.19.sed	CP.10.sed	CP2.8.water
CP.16.sed	0.35085717	0.39422672	0.36062788	0.32339798	0.39040504	0.38827189	0.39352037	0.38019028	0.2967401	0.35411296	0.42192486	0.42330795	0.30123572	0.46823847	0.69603473	0.50186837	0.26136894	0.27913845	0.3651476	0.60286547	0.24025547	0.18781859	0.47193486	0.39358019	0.44082128	0.58062392	0.37111883	0.37132461	0.45201152	0.36494768	0.44998558	0.41314411	0.3429536	0.24431163	0.36933194	0.39529076	0.46930077	0.39281312	0.41787349	0.42400742	0.360317	0.44824878	0.37592455	0.2257612	0.2343198	0.24765023	0.51333723	0.31520412	0.33558527	0.38483977	0.19674417	0.31837399	0.39022171	0.19589091	0.3405659	0.34879084	0.39374392	0.18853196	0.40441342	0.34303823	0.45677024	0.21075597	0.38755457	0.47262817	0.21788661	0.35765494	0.0	0.21684755	0.46119116	0.31802908	0.30013038	0.43877572	0.20697648	0.37543054	0.39977873	0.41436462	0.34798214	0.20399755	0.51128874	0.36833203	0.5628728	0.44067183	0.46836345	0.46194495	0.37573476	0.26423221	0.36894524	0.19436951	0.45385583	0.36285321	0.34848457	0.46469482	0.77770253	0.25286352	0.20763673	0.41298473	0.55597398
CP.13.sed	0.39133146	0.40113313	0.36264071	0.35213291	0.35945811	0.42097946	0.3695978	0.37566687	0.31144171	0.34997403	0.40844107	0.43185228	0.30462491	0.46014054	0.67575262	0.52719696	0.27269815	0.26294478	0.36343455	0.60505172	0.29146758	0.21947652	0.44556875	0.41381528	0.45485389	0.58148205	0.34909472	0.35823406	0.47149637	0.35236763	0.45986653	0.42	0.34551275	0.28412892	0.41660797	0.40788515	0.49141048	0.40553293	0.40011924	0.43405901	0.34950553	0.47806765	0.36650682	0.24218789	0.22237579	0.21727724	0.527286	0.33908433	0.34265922	0.3928777	0.18017086	0.33473196	0.37546574	0.20859332	0.33099445	0.34876197	0.42351179	0.19929539	0.41825105	0.35439294	0.47699479	0.19194928	0.38762966	0.4618102	0.21454572	0.32587155	0.21684755	0.0	0.48056293	0.34347099	0.29208289	0.41722517	0.20264521	0.37709353	0.38104118	0.38787779	0.34804607	0.20876764	0.49181861	0.36288466	0.54520083	0.41859588	0.45538992	0.47920828	0.37043749	0.2634754	0.36717685	0.24484246	0.45612016	0.33345056	0.36121628	0.48750911	0.77593772	0.26055979	0.1967456	0.41382424	0.53052307
CP.1.water	0.34399335	0.4540478	0.50453184	0.40706092	0.46964214	0.30572853	0.53430571	0.4757721	0.42646574	0.38738984	0.5008035	0.22535213	0.46600146	0.44292599	0.76818869	0.48148061	0.50217224	0.54805957	0.43718884	0.63686025	0.49811141	0.46348211	0.54008722	0.20828967	0.28088702	0.6374785	0.42454273	0.45769349	0.49575776	0.4333001	0.44856938	0.49543823	0.39558722	0.53599735	0.54177828	0.2529651	0.40184543	0.24226956	0.57962967	0.4686717	0.47176926	0.37909196	0.50706335	0.50704002	0.508079	0.53492109	0.39545929	0.37981824	0.45892323	0.25846149	0.49458721	0.48186283	0.48105385	0.49605253	0.4499571	0.40684882	0.2739325	0.49703056	0.4677438	0.43331491	0.08219482	0.45369293	0.45764043	0.42649375	0.44903829	0.455602	0.46119116	0.48056293	0.0	0.26341288	0.46552316	0.52528216	0.49185808	0.25942958	0.48123415	0.4770643	0.44351694	0.49989527	0.55066278	0.42892145	0.61181804	0.53566909	0.52844527	0.42919023	0.4342044	0.53265997	0.50367208	0.50292499	0.57980593	0.50914231	0.48742859	0.24230514	0.86630235	0.51846854	0.50222673	0.40714089	0.6135261
CP2.1.sed	0.31882029	0.4225213	0.43406676	0.34823752	0.4351621	0.33753179	0.46881799	0.42836106	0.35766796	0.3513187	0.46331164	0.35976125	0.35669546	0.46747283	0.74359775	0.41137221	0.38989628	0.41881511	0.39754244	0.60915365	0.35946765	0.32525563	0.51785418	0.24154291	0.42170406	0.60192894	0.40392727	0.42071725	0.4448002	0.39250608	0.41276202	0.43918279	0.34201268	0.41197729	0.42316236	0.32843816	0.37486607	0.31294722	0.49310355	0.44317648	0.42126594	0.30918062	0.44608507	0.36532726	0.37313584	0.40130127	0.37560839	0.30296158	0.35983783	0.30642813	0.35247085	0.42218619	0.43559245	0.35820287	0.39182296	0.3456134	0.33212394	0.3510014	0.41516956	0.38488667	0.25735222	0.32113973	0.43763989	0.49900273	0.33795971	0.40952714	0.31802908	0.34347099	0.26341288	0.0	0.37107946	0.48240552	0.35257772	0.2897096	0.44001137	0.45567188	0.40633876	0.36805807	0.5498019	0.41140841	0.62393216	0.48745355	0.50847451	0.37735633	0.39272864	0.40563391	0.44173706	0.36462521	0.52049921	0.43139253	0.40757219	0.30485672	0.81107647	0.37499944	0.36023515	0.40134889	0.59214622
T.0.water	0.39452311	0.35773316	0.3727615	0.35351352	0.37548598	0.43965719	0.37532937	0.35034514	0.35875902	0.33563182	0.38140316	0.44747035	0.33128696	0.46688709	0.72095279	0.54717559	0.28583094	0.33784433	0.3441702	0.60876985	0.33543511	0.31466759	0.46565088	0.39522091	0.4757056	0.53840276	0.38965585	0.32128843	0.48062752	0.34421162	0.46231234	0.38951921	0.32971394	0.33545111	0.46070764	0.4044424	0.49243191	0.40538434	0.39121037	0.40519392	0.33042566	0.49618564	0.39315301	0.31417628	0.30233478	0.30733409	0.53949553	0.34214014	0.34544939	0.39646825	0.30860077	0.33088735	0.37397337	0.28156535	0.3105057	0.33937158	0.43203284	0.3202462	0.3637997	0.31892523	0.46420148	0.27200871	0.36046181	0.48937661	0.28234603	0.38964878	0.30013038	0.29208289	0.46552316	0.37107946	0.0	0.41551952	0.29078122	0.38959666	0.39301893	0.3808329	0.32590994	0.30168977	0.53275262	0.34376079	0.5900739	0.44119789	0.47961969	0.49248479	0.3139398	0.31988185	0.35497346	0.31653571	0.42531387	0.36278637	0.32114131	0.48004846	0.79319475	0.329478	0.29737019	0.43835951	0.57297522
CP.46.water	0.45189367	0.41605196	0.36632536	0.40936228	0.30696828	0.46679805	0.25975435	0.41295274	0.35379298	0.29915704	0.41477976	0.42136341	0.40082328	0.39546695	0.51246997	0.60646155	0.35816224	0.43299983	0.41096084	0.62634481	0.51393009	0.47193881	0.38604404	0.46048419	0.46062956	0.40510228	0.32954201	0.39180951	0.53693898	0.28452866	0.48328406	0.32140105	0.35824712	0.41085217	0.589043	0.40002288	0.55975421	0.40505038	0.47922125	0.31986128	0.39211114	0.56465382	0.37198941	0.4663497	0.4435347	0.47948211	0.59674311	0.3932327	0.37350605	0.40645545	0.45559711	0.27663555	0.26957467	0.45787065	0.38906136	0.31704666	0.4447623	0.46712358	0.35518164	0.42907609	0.5158187	0.41459667	0.30067037	0.28034617	0.39464787	0.32341552	0.43877572	0.41722517	0.52528216	0.48240552	0.41551952	0.0	0.45837352	0.40067014	0.27190741	0.34548262	0.3911619	0.38704087	0.29197586	0.35552429	0.3535167	0.40430833	0.41850183	0.57294597	0.38067692	0.42258703	0.36468104	0.47392957	0.31082421	0.27777579	0.36082527	0.55003892	0.67667133	0.5139534	0.47264213	0.39744459	0.46633074
CP2.16.sed	0.41205521	0.41142834	0.3689323	0.3915336	0.4030794	0.45115125	0.39920217	0.38340464	0.33703758	0.3788943	0.43480886	0.46696335	0.32254972	0.50227431	0.71646535	0.51618089	0.2837837	0.28423091	0.38794082	0.61952991	0.23782691	0.19450759	0.47975398	0.44268023	0.4863348	0.6025343	0.40023849	0.36996661	0.4706109	0.3999497	0.45120936	0.44978671	0.38111366	0.26477561	0.38844908	0.42703438	0.49109739	0.42544822	0.40701889	0.4650579	0.35923002	0.47155004	0.40914823	0.21225138	0.20289876	0.21969805	0.52513413	0.3614771	0.35490955	0.40580083	0.15337107	0.36130785	0.40724005	0.19059871	0.3545133	0.3863685	0.45075126	0.17463708	0.44085834	0.36257387	0.48737326	0.20728715	0.42395179	0.51877269	0.24304883	0.37520552	0.20697648	0.20264521	0.49185808	0.35257772	0.29078122	0.45837352	0.0	0.39924514	0.41573431	0.41693462	0.36964438	0.23134115	0.5405396	0.39247775	0.5972274	0.44233849	0.48855293	0.47884199	0.38906082	0.26512981	0.37871166	0.19278665	0.47132453	0.37225999	0.37813861	0.49260986	0.79624515	0.2087988	0.17030089	0.47536493	0.56942088
CP2.2.sed	0.27406985	0.36616088	0.41036118	0.34139754	0.36389084	0.26346377	0.40302783	0.38797368	0.25683454	0.2853804	0.39851976	0.18105093	0.40051796	0.27995735	0.65283481	0.53030319	0.36357812	0.43522095	0.34042994	0.64394125	0.44252837	0.38464849	0.40224054	0.25268785	0.24986544	0.56281562	0.24848385	0.38032729	0.4753915	0.31350334	0.43463388	0.42587321	0.30536038	0.41006699	0.52219184	0.11349364	0.45063823	0.10132844	0.48985817	0.36693654	0.38105752	0.43185024	0.42065299	0.41672488	0.40690438	0.43917525	0.47226905	0.32782616	0.39012283	0.09205947	0.39135723	0.38576783	0.41024427	0.40354225	0.35989538	0.30831716	0.20156734	0.40191868	0.42674762	0.36336527	0.27391584	0.33665989	0.32582371	0.31964967	0.33313639	0.27681978	0.37543054	0.37709353	0.25942958	0.2897096	0.38959666	0.40067014	0.39924514	0.0	0.37424855	0.3320007	0.35029554	0.37880207	0.41269424	0.31185585	0.49106196	0.39550287	0.39271969	0.46235759	0.37678366	0.40278423	0.41578536	0.42169321	0.50958321	0.38067407	0.38874409	0.3493399	0.80004881	0.44837628	0.41034871	0.29353761	0.47897552
CP.48.water	0.42465314	0.35628631	0.28076043	0.39500455	0.16867061	0.43217918	0.28203894	0.33311319	0.34880449	0.26727523	0.34723263	0.40445976	0.37345033	0.39825856	0.65370564	0.5618895	0.32231237	0.39894432	0.36367479	0.61354154	0.47498034	0.43247236	0.32884899	0.43308926	0.43065273	0.53677145	0.33982674	0.3113836	0.49014495	0.31857949	0.41457069	0.45110764	0.36883105	0.37038512	0.54957049	0.38052323	0.52267218	0.38059819	0.44535986	0.43815653	0.32710751	0.52325397	0.37513462	0.43163005	0.41185265	0.433546	0.553666	0.39101287	0.29399508	0.37965512	0.41418268	0.35569404	0.22416502	0.42386844	0.32828269	0.33399487	0.41701247	0.42502151	0.45507899	0.37797464	0.47237069	0.36221088	0.29696612	0.39579654	0.3581627	0.33344257	0.39977873	0.38104118	0.48123415	0.44001137	0.39301893	0.27190741	0.41573431	0.37424855	0.0	0.29126283	0.28919057	0.35180144	0.42614479	0.2792469	0.48530561	0.35145662	0.36508366	0.53981356	0.31462533	0.38092386	0.27942091	0.4287169	0.43650872	0.31349378	0.39986628	0.50535377	0.79182092	0.47605495	0.43315106	0.38256656	0.44534795
CP2.20.water	0.42111973	0.30051758	0.34461918	0.40496442	0.28077224	0.41034723	0.34020737	0.30100784	0.3193998	0.29003446	0.29055354	0.38209345	0.41676282	0.34187881	0.67425017	0.61030031	0.3239964	0.43152297	0.29125464	0.65124455	0.49438461	0.44117377	0.34669946	0.42653951	0.39635162	0.56163282	0.33453607	0.25440981	0.510067	0.32768842	0.43748586	0.45613159	0.36489374	0.39681499	0.57091832	0.3392566	0.56755153	0.35024858	0.45513001	0.41608368	0.2865961	0.56666994	0.40855037	0.42606234	0.40203964	0.44982483	0.59201071	0.41398434	0.40233787	0.33143887	0.41759549	0.37868399	0.36187811	0.42466073	0.31156406	0.36533352	0.397397	0.43724022	0.46543428	0.34054713	0.47816452	0.37216389	0.29100433	0.39437667	0.33753843	0.33937712	0.41436462	0.38787779	0.4770643	0.45567188	0.3808329	0.34548262	0.41693462	0.3320007	0.29126283	0.0	0.30622474	0.38242833	0.42222456	0.27474753	0.5065549	0.34662873	0.35627663	0.57128621	0.28958228	0.39461989	0.34865604	0.44499969	0.45373635	0.34220949	0.39993145	0.5272396	0.82251877	0.47241722	0.43094231	0.36501843	0.46262794
