	CP.13.sed.PM	CP.39.water	CP2.42.water	CP.12.sed	CP.49.water	CP.7.sed	CP2.38.water	CP2.24.water	CP.35.water	CP.14.sed.PM	CP.45.water	CP.31.water	CP.3.water	CP2.42.sed	CP2.3.water.PM	CP.12.water	CP2.0.sand	CP.39.sed	CP2.28.sed	CP2.28.water	CP.42.water	CP.12.sed.PM	CP2.2.sed.PM	CP2.13.water	CP.3.sed	CP.5.water	CP.16.sed	CP.14.sed	CP.27.water	CP2.0.intake	CP.47.sed	CP2.16.water	CP2.36.sed	CP.46.sed	CP.35.sed	CP.42.sed	CP2.2.water.PM	CP.0.sand	CP2.2.water	CP.53.sed	CP.13.water	CP2.31.water	CP2.0.sed	IW.0.water	CP.24.water	CP.31.sed	T.0.sed	CP2.0.water	CP.45.sed	CP2.38.sed	CP2.3.sed.PM	CP2.13.sed	CP.14.water.PM	CP.47.water	CP.21.sed	CP.24.sed	CP.48.sed	CP.5.sed	CP2.2.sed	CP2.35.sed	CP2.10.water	CP.1.sed	CP2.5.sed	CP.16.water	CP.7.water	CP.48.water	CP2.3.water	CP2.34.water	CP.13.sed	CP.1.water	CP2.1.sed	T.0.water	CP.46.water	CP2.16.sed	CP2.10.sed	CP2.31.sed	CP2.20.water	CP.21.water	CP2.3.sed	CP2.5.water	CP.19.water	CP.10.water	CP.53.water	CP.0.sed	CP2.36.water	CP2.20.sed	CP2.37.water	CP.14.water	CP2.35.water	CP.49.sed	CP.13.water.PM	CP.0.water	CP.12.water.PM	CP.27.sed	CP.19.sed	CP.10.sed	CP2.8.water
CP.45.sed	0.948782063906	0.98110698077	0.976181645758	0.951745652865	0.984778814833	0.948932035333	0.983777089856	0.975745928597	0.981551309858	0.977118653172	0.94526325039	0.979818062978	0.961584476278	0.943693778234	0.981132762833	0.980828084472	0.970474237933	0.976873138911	0.988288828489	0.976760980732	0.987676646755	0.983570528391	0.987245096576	0.98375467947	0.941256216938	0.978688060431	0.976344809876	0.970181093541	0.979699183047	0.987477529567	0.932218959766	0.988683888458	0.934331573225	0.898892415785	0.977264757256	0.990519727891	0.97156219563	0.95433542479	0.971493687123	0.955854657308	0.979917427266	0.977005803037	0.965989408558	0.99368292651	0.978047298083	0.98669117763	0.985209689541	0.960659014463	0.0	0.946643087025	0.967716238993	0.987031799634	0.98085482821	0.97283141753	0.981851608775	0.984295056705	0.905783595863	0.939691620186	0.974168445224	0.946694596159	0.989725361095	0.959395241234	0.979209581875	0.986172052522	0.979763053064	0.979638382914	0.977305204788	0.979721588237	0.980692811343	0.95438606468	0.971434521781	0.978647622914	0.964350990947	0.985867284054	0.987288647178	0.977072630008	0.974339493506	0.979416244088	0.985732131873	0.980328335499	0.981813524178	0.97445827386	0.98791322314	0.965568636347	0.975388062076	0.988703353664	0.975479678172	0.984104568688	0.966736843277	0.946481176268	0.984399664017	0.971640761527	0.988594966012	0.989293953968	0.983950779557	0.958654084701	0.990821738887
CP2.38.sed	0.949540819584	0.985056533131	0.970357051548	0.949483712755	0.964855301828	0.959772021697	0.97458936374	0.979779393281	0.977356101742	0.976814574264	0.975473312927	0.98021393891	0.971510108624	0.92892593325	0.973714887653	0.984761620626	0.968862079794	0.972032983042	0.983326125757	0.979030587658	0.990422718033	0.983844861443	0.986799181059	0.9782435995	0.960337820365	0.971957890801	0.976132916161	0.974132555013	0.981017287978	0.984263713148	0.944710533161	0.990015109034	0.936033657418	0.950449557844	0.979559851688	0.993526462792	0.971188171939	0.963691318978	0.970144354665	0.962034056253	0.981965527639	0.979223378325	0.968783236266	0.991852630824	0.976716908713	0.986474964449	0.984914682927	0.978822482871	0.946643087025	0.0	0.968109353526	0.985431808991	0.977250069211	0.962273178804	0.979965130796	0.982330923318	0.93508424726	0.954801132721	0.975807847352	0.943839753862	0.977188460365	0.974904072654	0.975312676331	0.97684419343	0.978935973831	0.964731285237	0.976645214008	0.973774484341	0.983371329314	0.972325032911	0.975470850613	0.980634864428	0.965505199309	0.983186975677	0.986373441883	0.976667532083	0.981215404993	0.974301339912	0.980624596066	0.97860957611	0.97098172884	0.979626909531	0.979431290774	0.969304866365	0.961522149396	0.979199443921	0.968179979022	0.981308601838	0.959777355866	0.947072175816	0.983177878209	0.979914657104	0.988935928805	0.98469012329	0.983048782283	0.957443281098	0.982006549565
CP2.3.sed.PM	0.955533086847	0.982958676566	0.988703227913	0.96159162488	0.986296717897	0.958485381846	0.985429242523	0.980727474502	0.98862763602	0.941850461415	0.97263351953	0.981579496722	0.932023170429	0.979133688695	0.923959813637	0.975845006933	0.98517348131	0.975925521955	0.98294414214	0.981680639241	0.988095313174	0.983187670544	0.981076145328	0.985520010243	0.942593521866	0.943921139412	0.977969607157	0.92886227521	0.983401749561	0.988627681627	0.969870200498	0.987145317003	0.973940913392	0.966498250453	0.979989375506	0.988558193399	0.899008613077	0.982725334937	0.906414513347	0.984728276774	0.953990488483	0.984889539311	0.977540463277	0.987713068103	0.98307748913	0.986598944098	0.978662883137	0.971408764385	0.967716238993	0.968109353526	0.0	0.985933752138	0.972010001764	0.978306124395	0.983534293436	0.983062352806	0.961846062479	0.948063210441	0.909148727248	0.974134385538	0.975628039555	0.949094545298	0.966772344604	0.968654342104	0.957520807407	0.987071224094	0.945797644554	0.976315018062	0.981152623911	0.945599723515	0.964014298494	0.980639322205	0.976170433003	0.981377835932	0.98031860563	0.977353298934	0.974609452017	0.9760674427	0.97310395142	0.962970324963	0.975641379521	0.964572749754	0.984408818875	0.984815699185	0.981468517899	0.974244787608	0.989419358386	0.984481073381	0.981827607497	0.976989948819	0.964760535811	0.966702213581	0.97359768382	0.98184831125	0.982300991653	0.958082274209	0.980552638514
CP2.13.sed	0.98925655616	0.991957642219	0.988544083633	0.996241032544	0.988878812063	0.996817665699	0.990723501552	0.988935469637	0.988104751033	0.958942005153	0.992167095606	0.984961533909	0.999348310753	0.984819810277	0.990629638219	0.997707166388	0.998132183908	0.963096746695	0.943057867449	0.985257344359	0.993835571353	0.952936978361	0.946532444481	0.992182718082	0.998709536308	0.998038883455	0.949823437116	0.968689195144	0.9838632563	0.992167068664	0.984411515892	0.993978243978	0.985152649047	0.987041411895	0.94615776754	0.967719296438	0.987498772183	0.998822663723	0.990710083961	0.988297365209	0.982176323118	0.989599883589	0.999135546335	0.991171701656	0.953356113365	0.950312505433	0.942926539194	1.0	0.987031799634	0.985431808991	0.985933752138	0.0	0.9627620156	0.99156839787	0.939970917446	0.982215007215	0.987499986604	0.998797464123	0.981912198793	0.992620831104	0.991484005965	0.998692077728	0.942521941175	0.989363409011	0.998530380915	0.990352813853	0.961509928875	0.993522922954	0.944287011392	0.999244998112	0.967062467919	0.980561632927	0.989480041137	0.933542714269	0.93404311598	0.942500040909	0.98341347674	0.989853422863	0.946003113968	0.991079985647	0.987387351569	0.998035345713	0.988891132778	0.990029721999	0.991938959847	0.956844233864	0.988742016331	0.940089617374	0.986487360376	0.981846077976	0.972936731585	1.0	0.984839209402	0.944363009775	0.941762458968	0.998200977039	0.993567502304
CP.14.water.PM	0.977455937471	0.975717918036	0.972819966929	0.977152310143	0.977889370905	0.978928560851	0.981267904475	0.979249689589	0.973476148911	0.942284586497	0.981216030669	0.972886512101	0.981616656085	0.982886886436	0.968978624593	0.972684913244	0.991529204274	0.954272147286	0.949859296793	0.977373501931	0.989627356011	0.972675924173	0.968276832311	0.978616671628	0.977724302875	0.973990253272	0.961330375089	0.955952296525	0.974287810546	0.987880328312	0.966836569412	0.986963015304	0.978145079523	0.979964173578	0.953893336049	0.979553666749	0.96342144222	0.989965119594	0.976491814616	0.984627891618	0.951315124651	0.981752201988	0.990658967022	0.986526172374	0.969264220797	0.975789008645	0.963801964626	0.992757143806	0.98085482821	0.977250069211	0.972010001764	0.9627620156	0.0	0.972398922978	0.963797883818	0.965897691082	0.974902600801	0.980593703647	0.971920946444	0.985367909162	0.977336852322	0.983821676466	0.955271202538	0.941070083557	0.97353874991	0.974095257577	0.957603620151	0.976460146167	0.963608580925	0.985668200665	0.972802676741	0.970587428676	0.973741139803	0.969122590805	0.967873613597	0.964316507208	0.972925977021	0.966030882131	0.944431789545	0.972553588548	0.965417502291	0.96975077476	0.979254903619	0.988979257179	0.976882179484	0.957789544889	0.977228903732	0.950265116444	0.968064359171	0.970753960487	0.947911433203	0.99188979559	0.978499782952	0.968875757888	0.963574597043	0.976734048194	0.976967934301
CP.47.water	0.982649665725	0.953864150066	0.939799034777	0.981217713499	0.917242623427	0.986262905947	0.943910504076	0.968768471008	0.964414392215	0.978374757241	0.94784951586	0.96422454383	0.979257997436	0.977056383278	0.972441840287	0.985854445759	0.992465604843	0.971762946201	0.983786498138	0.963710513802	0.985371538543	0.988184093863	0.990591475708	0.967707464661	0.9824801551	0.978269985744	0.986853746603	0.976593994723	0.966749588794	0.985410548742	0.954916762021	0.980027245927	0.96641134055	0.974457858855	0.984940140397	0.992676755943	0.974089461857	0.990791582404	0.979708555521	0.970176203683	0.973422286669	0.964400908406	0.993367858125	0.992661102687	0.984671498621	0.984981681622	0.986075963514	0.990970306122	0.97283141753	0.962273178804	0.978306124395	0.99156839787	0.972398922978	0.0	0.983382220064	0.961003297674	0.952447642014	0.984366194295	0.975709756746	0.981059566009	0.974511570182	0.988560939143	0.977217653354	0.95530984261	0.979416575811	0.901005889422	0.980700504559	0.963913520423	0.987083661767	0.989855018371	0.989281418508	0.977924610548	0.92183119121	0.989133642567	0.989182365968	0.980790530956	0.960033718704	0.957953566874	0.982554996098	0.97160830782	0.962777281429	0.983095967224	0.961891944388	0.993912337246	0.944802577052	0.983645682078	0.948102737933	0.986395549956	0.950189090526	0.959997446946	0.976956017179	0.989730390843	0.989970986194	0.990767573696	0.988062015504	0.982045535591	0.97641967665
CP.21.sed	0.985033550009	0.987608784606	0.9853379595	0.987775916209	0.987605586694	0.988536854813	0.985917925476	0.988383631432	0.987516529154	0.951571242735	0.988250518974	0.98519150013	0.994644065502	0.98648358068	0.986256762954	0.994334209152	0.994283326237	0.958859252645	0.949226784034	0.980803609296	0.992575020439	0.944380359232	0.948087060797	0.989522188531	0.993208665942	0.991827415874	0.946376711713	0.965347567901	0.983114087388	0.988862425085	0.977256493375	0.994988635734	0.984041202939	0.984604814351	0.947121788366	0.972203207237	0.984022745794	0.995611753178	0.991806233703	0.982091798836	0.980097668804	0.989262733336	0.995845988553	0.992806050586	0.949233682732	0.950432840486	0.951649404219	0.997382529171	0.981851608775	0.979965130796	0.983534293436	0.939970917446	0.963797883818	0.983382220064	0.0	0.975153312551	0.982758531793	0.99120079762	0.980646242489	0.989926601177	0.990940060987	0.997657458674	0.943002862046	0.984530002679	0.990150748433	0.985865310796	0.968008492146	0.9877172048	0.95193382803	0.996673130564	0.974647596602	0.97609213703	0.984181353749	0.948567388567	0.944906890637	0.944256860556	0.983809990219	0.982518387796	0.949800251734	0.990808815513	0.983331643966	0.987448261364	0.991418992992	0.992208401314	0.98389445923	0.952647137632	0.985777626405	0.94576644001	0.978649097498	0.973977888081	0.977801780528	0.998064015053	0.987760744326	0.947937140956	0.938155215647	0.991190345575	0.992574209171
CP.24.sed	0.985662301091	0.965054772353	0.97351621302	0.983191075255	0.961090981638	0.986136327692	0.971902009096	0.962901072812	0.957378983621	0.977264026241	0.974233856054	0.952712049149	0.990574794611	0.979052276049	0.984837063643	0.986669092573	0.992720171062	0.977321461178	0.983354478452	0.967089887767	0.987345089039	0.986233338806	0.987363547758	0.967588388277	0.988210926251	0.986276293099	0.982300217519	0.978150682741	0.94201495765	0.987324081148	0.972014690188	0.974289858537	0.974797777079	0.97900379851	0.97837343008	0.994579868985	0.979307596887	0.996002037179	0.988863963881	0.969687374934	0.971029630263	0.965222806713	0.993136668012	0.992063874822	0.972247723964	0.97662646397	0.986829485907	0.997431246642	0.984295056705	0.982330923318	0.983062352806	0.982215007215	0.965897691082	0.961003297674	0.975153312551	0.0	0.970945953874	0.988255949806	0.984605152622	0.988122785366	0.976300242647	0.992774475509	0.978090500054	0.953327090764	0.979098989945	0.95844677288	0.985191113337	0.982241386832	0.983421708572	0.994174296307	0.988720059659	0.976960516213	0.96478440562	0.98055901431	0.987860375879	0.977368927369	0.957297707672	0.941058640133	0.981496173425	0.982786250614	0.946211377399	0.981980524631	0.966388141651	0.996859142607	0.967467667855	0.978976532473	0.971168079185	0.983114975909	0.969823170117	0.973272176973	0.977509466036	0.995259034502	0.986316969173	0.98262623877	0.979469559169	0.984418852271	0.98556510905
CP.48.sed	0.951164167088	0.972597700488	0.975146827397	0.952041681841	0.962945120419	0.947966695614	0.979499030399	0.977543968691	0.971436328378	0.97372701475	0.954231290514	0.969068680151	0.956510225508	0.939633044129	0.968015697126	0.980901850341	0.969151636731	0.976254262044	0.989779248382	0.972004044555	0.992889172715	0.986795893274	0.985566141661	0.975601012615	0.95939807891	0.971717972034	0.98321224989	0.966121714593	0.980113672071	0.984638065957	0.903456214518	0.986285933617	0.929003401382	0.90270318551	0.980318715014	0.994024651946	0.959379039766	0.966748330207	0.965599271726	0.945110855493	0.977812634287	0.973190721058	0.966455412873	0.989001291714	0.983315715759	0.985637975156	0.986770473391	0.972666086803	0.905783595863	0.93508424726	0.961846062479	0.987499986604	0.974902600801	0.952447642014	0.982758531793	0.970945953874	0.0	0.949822626833	0.968676969275	0.93513252511	0.980671451679	0.969832758567	0.97421786726	0.975076230966	0.966815602801	0.963571166014	0.977123578029	0.976327878402	0.983833753051	0.959678036336	0.973074030993	0.981011535471	0.951310851586	0.988342179809	0.987721518625	0.978740011076	0.968275094056	0.970550652214	0.983337836584	0.976988170262	0.968489524381	0.979295033849	0.972261684485	0.969437511393	0.962799136276	0.988772500072	0.974657997932	0.9880888244	0.954465533391	0.918452902375	0.968475174977	0.965326595101	0.984939863111	0.986743245698	0.98659879547	0.95867980361	0.983764112159
CP.5.sed	0.883025284488	0.994561654799	0.989934262788	0.908372693803	0.990306289505	0.851229277412	0.99100935699	0.987611470867	0.993995612316	0.981576187698	0.978677483867	0.99068014893	0.880852991683	0.96097631289	0.952532215986	0.965413603637	0.964197846128	0.990862543106	0.997000315336	0.985645793944	0.996383186706	0.991194375664	0.994100980996	0.989832331707	0.873275037636	0.880302909194	0.981107843237	0.964375921659	0.987924626234	0.982317442688	0.967239296566	0.990197287015	0.955407371818	0.951044948435	0.993947655398	0.998274008847	0.936250306898	0.943460620895	0.93721328696	0.97862242802	0.975122308726	0.989921520819	0.952235552297	0.987464862677	0.985051651009	0.997666047339	0.999306625578	0.957605463462	0.939691620186	0.954801132721	0.948063210441	0.998797464123	0.980593703647	0.984366194295	0.99120079762	0.988255949806	0.949822626833	0.0	0.954736349428	0.940320146774	0.989186934047	0.928975351136	0.98704644752	0.980680130996	0.910519688524	0.987400331279	0.978350166432	0.983370923109	0.992261587519	0.91206040528	0.958641005556	0.990936834382	0.975384348589	0.997414384271	0.995226151569	0.992822771376	0.990768011652	0.98854004256	0.992648600678	0.971968716335	0.986352859852	0.926750229993	0.998863411056	0.94630549979	0.986041719953	0.996860661891	0.989089903044	0.997569977013	0.980166668366	0.972622805922	0.97666527238	0.94773514185	0.983333092993	0.997857057967	0.991971912304	0.892777542185	0.98538374977
CP2.2.sed	0.95983251969	0.983267568781	0.987506475829	0.965362135856	0.983623270058	0.957421577764	0.988852601693	0.986381093256	0.98837694657	0.951032647049	0.969417033076	0.981793835236	0.938801084425	0.983511931601	0.92900092527	0.9853226327	0.982651566044	0.982760987032	0.981675809753	0.980539184983	0.99028540332	0.983846330483	0.976752217065	0.981976003592	0.947952472441	0.950031717466	0.977809008974	0.937655247953	0.983808261749	0.986958494261	0.968073017087	0.984367565013	0.979053143874	0.9734634339	0.983534486325	0.989117353742	0.916454663476	0.97566730036	0.903552382787	0.985337199149	0.958026720681	0.989338531804	0.979354089907	0.991413491293	0.982646833506	0.98078410306	0.981426434438	0.970604677439	0.974168445224	0.975807847352	0.909148727248	0.981912198793	0.971920946444	0.975709756746	0.980646242489	0.984605152622	0.968676969275	0.954736349428	0.0	0.979984417462	0.982572026869	0.954202243615	0.964878324126	0.977811786646	0.959014542543	0.984156271103	0.949161487486	0.978818718055	0.979471984137	0.949354993924	0.965475830292	0.985667441996	0.976751446672	0.976950706831	0.979254585021	0.976970759215	0.973774465178	0.982676721141	0.976489366212	0.962630171271	0.981467110769	0.972661712524	0.989902690996	0.977672474761	0.986679169775	0.979754496615	0.991144378014	0.977241600498	0.980937981428	0.978858374369	0.971281603929	0.965489532501	0.977612438199	0.985993722543	0.983057425697	0.961518234913	0.985002289847
CP2.35.sed	0.95908614739	0.985192462378	0.982729938297	0.936979119522	0.987128009592	0.954850326226	0.980955304808	0.980688891144	0.983953286578	0.981821832207	0.974798094842	0.978432720309	0.96606268388	0.937516943052	0.972015381685	0.981441496571	0.965130761699	0.986479266232	0.991938997821	0.977250491666	0.991471082305	0.98871631059	0.991468467775	0.989143659249	0.952102011131	0.97175994286	0.984880523218	0.981273986696	0.985350589736	0.987546335632	0.946919676954	0.985180453273	0.903663827306	0.933302374721	0.99451302481	0.995599410814	0.976093532924	0.962960717639	0.973370602438	0.972505058474	0.978526074415	0.983654686879	0.962340818732	0.987583639546	0.985646342433	0.991509176587	0.995890671974	0.967982254571	0.946694596159	0.943839753862	0.974134385538	0.992620831104	0.985367909162	0.981059566009	0.989926601177	0.988122785366	0.93513252511	0.940320146774	0.979984417462	0.0	0.980924202152	0.968673669867	0.98404201227	0.986725796887	0.975063396319	0.981171432472	0.983316830155	0.977559615653	0.985123194014	0.963090744835	0.974903780011	0.985574690995	0.96686857683	0.991476555755	0.990712137159	0.984984040819	0.979791639284	0.989273831512	0.990234495667	0.977196922251	0.981767252355	0.972578938785	0.989704506947	0.975275193782	0.977415426399	0.993499866071	0.980288499688	0.993614188686	0.961922070152	0.96028351095	0.982634585652	0.980417275463	0.989426800257	0.993701275996	0.98937185753	0.951976461506	0.989726014269
CP2.10.water	0.988779292566	0.987210799102	0.984919954419	0.986415727559	0.972631191957	0.982020620394	0.979476886111	0.962745611749	0.970709996194	0.98112845077	0.987011428644	0.97672021004	0.99404848421	0.990842378988	0.969602903184	0.979260984303	0.995421057976	0.988564439033	0.995136099955	0.982445998795	0.991489505847	0.99616293926	0.991380552221	0.915615957745	0.992577077699	0.984316196852	0.994852344038	0.97839020285	0.98069396048	0.995973211986	0.980276821546	0.960558296026	0.984336267199	0.985185643913	0.991758976318	0.998056256425	0.97359770433	0.999353762768	0.984190841035	0.987600343724	0.973175583561	0.981414828065	0.997088032318	0.99118702217	0.993093743077	0.98926309241	0.992195416031	0.996099175015	0.989725361095	0.977188460365	0.975628039555	0.991484005965	0.977336852322	0.974511570182	0.990940060987	0.976300242647	0.980671451679	0.989186934047	0.982572026869	0.980924202152	0.0	0.996450122124	0.979906260061	0.956829469815	0.981120930843	0.967742761849	0.990274825229	0.983231654169	0.993948923589	0.998447972658	0.997567154424	0.986617079487	0.978749273028	0.988441470987	0.99364344208	0.983695400499	0.953967004463	0.958009683063	0.985002513228	0.944222666464	0.951075823163	0.980923171571	0.970480431023	0.99620649652	0.974513599517	0.988562407372	0.983390179388	0.992519962668	0.981992347604	0.981695028549	0.981652592644	0.999352706824	0.987307699397	0.994471744472	0.995092471824	0.979221104198	0.954420605529
CP.1.sed	0.945174941525	0.995676711926	0.995697935245	0.961855097033	0.994510719325	0.93329285506	0.99702448831	0.98935377837	0.994738641596	0.97558823978	0.968663645677	0.991580078664	0.873940966984	0.981510263543	0.948197768488	0.971121051699	0.965672827353	0.996127188367	0.998916366732	0.991658506335	0.999121843186	0.992838524645	0.994880225093	0.994833348121	0.891993386927	0.940864863348	0.995810279392	0.969299465495	0.994188026831	0.975723952752	0.975722880618	0.994301857626	0.980342339057	0.95927657189	0.998617511521	0.999213343291	0.94179369261	0.932270887607	0.925892464808	0.989960551394	0.976784884152	0.992857900367	0.943564771173	0.984858755399	0.997972613208	0.999341834636	0.998112613487	0.918909995961	0.959395241234	0.974904072654	0.949094545298	0.998692077728	0.983821676466	0.988560939143	0.997657458674	0.992774475509	0.969832758567	0.928975351136	0.954202243615	0.968673669867	0.996450122124	0.0	0.990251305943	0.985680024643	0.945360739096	0.996869800415	0.984986740544	0.984221077828	0.994753692647	0.808269632496	0.967517733461	0.990571798232	0.984229454771	0.99919497738	0.997679251599	0.992552250229	0.988036204342	0.993457711652	0.99485117548	0.975653350091	0.988463205438	0.961466999302	0.999928632601	0.943313144623	0.993694279487	0.997075719022	0.993465671527	0.999068856171	0.982330263108	0.980230125475	0.979578596635	0.860152500619	0.980026115567	0.997623960938	0.995722315126	0.953662314696	0.996266740314
CP2.5.sed	0.976926152229	0.983928447702	0.986283956398	0.984509639502	0.974200010654	0.98592888333	0.988538708145	0.985393888836	0.981785231926	0.950606680597	0.978847389874	0.979300283918	0.98700339184	0.981175376668	0.974326964809	0.993026719728	0.995610954961	0.957794017061	0.946274562173	0.982084743301	0.990614383055	0.952840904492	0.942021496004	0.984339646414	0.988823637447	0.987794017077	0.94632994176	0.952498381745	0.981423739828	0.989552886545	0.97447245671	0.989834625309	0.979158274732	0.980388003088	0.95533242546	0.979565309655	0.970309019527	0.99234903875	0.978277022622	0.983575894772	0.966397446885	0.985263890932	0.990230891901	0.986202092158	0.952816013553	0.953523253982	0.944866305824	0.993840604457	0.979209581875	0.975312676331	0.966772344604	0.942521941175	0.955271202538	0.977217653354	0.943002862046	0.978090500054	0.97421786726	0.98704644752	0.964878324126	0.98404201227	0.979906260061	0.990251305943	0.0	0.974597563354	0.98900064522	0.981597842049	0.960872593257	0.989213174272	0.934809630929	0.991925314535	0.959694953288	0.963725196212	0.980638065715	0.937359972208	0.928771834542	0.937096011789	0.979490567026	0.979692457217	0.940214667007	0.978300137163	0.978817674043	0.989291428558	0.986112413671	0.981915054244	0.978990091436	0.9506407581	0.984253516978	0.948907370232	0.980084449756	0.966871301911	0.97173242311	0.995263556521	0.985380174276	0.95570328286	0.939536047892	0.984793453068	0.988266052184
CP.16.water	0.98627886314	0.973960304472	0.983576620129	0.975966684466	0.964783930488	0.980412732377	0.976142485713	0.967538645614	0.970160334481	0.964467086553	0.974579163696	0.970028407621	0.977668763069	0.985557564227	0.954503287204	0.972353335868	0.99333639369	0.971237121223	0.981678585964	0.976891073831	0.984403723388	0.990071910649	0.989260202653	0.968754278753	0.977773410101	0.970431553544	0.978333986007	0.972923039341	0.962801931497	0.988354635701	0.970872062565	0.980510202849	0.973908378775	0.979589192325	0.98008821921	0.994509696888	0.961237461986	0.996558440647	0.973544774108	0.984262021234	0.943996300026	0.974352531664	0.991841655528	0.989387189399	0.980724419048	0.986494459934	0.985578365344	0.997428298838	0.986172052522	0.97684419343	0.968654342104	0.989363409011	0.941070083557	0.95530984261	0.984530002679	0.953327090764	0.975076230966	0.980680130996	0.977811786646	0.986725796887	0.956829469815	0.985680024643	0.974597563354	0.0	0.965680270495	0.959984497108	0.969996312037	0.973559453253	0.984819700602	0.987024503866	0.986769073022	0.976879804513	0.96518082854	0.988809418257	0.984131638315	0.979812686027	0.958745287725	0.946691878468	0.976824976962	0.966267553973	0.925376331427	0.959249000753	0.97069889923	0.994010855196	0.970386859622	0.980886685502	0.97523824269	0.978628227396	0.972320306471	0.97747888782	0.965653890739	0.994227783946	0.982180705071	0.988606814623	0.984010463453	0.969794426986	0.964994921507
CP.7.water	0.941558592166	0.988475897221	0.989516918501	0.940004516029	0.987602677156	0.909186645489	0.985458763057	0.977930494924	0.987294300919	0.975922569684	0.978824780358	0.990330333054	0.888612847924	0.976213474583	0.937377909368	0.910493528341	0.985632542515	0.994119091221	0.99961038961	0.98587932844	0.979375314142	0.994362531786	0.995761525018	0.983818630571	0.94820539445	0.852288942146	0.984115355078	0.959580949758	0.983892010867	0.985029061425	0.975287948325	0.980918206205	0.982170284657	0.978091221176	0.993110878026	0.996953937593	0.950094271764	0.982452053676	0.957080592308	0.988913431809	0.954107606876	0.98631805008	0.979509127792	0.988177343901	0.988263204071	0.997631846414	0.998249989221	0.982886813895	0.979763053064	0.978935973831	0.957520807407	0.998530380915	0.97353874991	0.979416575811	0.990150748433	0.979098989945	0.966815602801	0.910519688524	0.959014542543	0.975063396319	0.981120930843	0.945360739096	0.98900064522	0.965680270495	0.0	0.982388534678	0.974191554483	0.981489374631	0.991982646689	0.945609589942	0.983430354714	0.990131243555	0.97731255316	0.995905315063	0.994655957223	0.989118878802	0.984429066697	0.983869131007	0.987017200261	0.942913916822	0.976802031424	0.876119997634	0.995810502449	0.989250562271	0.986897731974	0.991302855018	0.984570591384	0.995403986149	0.98085051242	0.976737946273	0.973288587364	0.959065553185	0.969184449817	0.998541068117	0.991450200943	0.914588824413	0.973399166532
CP.48.water	0.989450055167	0.954287356318	0.9330697518	0.983289541053	0.882274012083	0.987904673938	0.934302773943	0.95571938349	0.957438883474	0.982402947825	0.947415045168	0.958436856888	0.990285829643	0.978838717675	0.975110976928	0.985466150607	0.993798686775	0.971502648923	0.988035566988	0.970645336501	0.990883863317	0.994279899394	0.994964858989	0.955155155731	0.992455857246	0.987731385783	0.989154735968	0.980474335729	0.96771182003	0.987893780102	0.961931010886	0.981074109952	0.971888002623	0.974925566821	0.984324816615	0.995004544766	0.983394185545	0.990422750128	0.98430076303	0.971887165961	0.979081181024	0.961222436797	0.995178519685	0.993456744785	0.987825841762	0.989131888711	0.987676842833	0.997233675402	0.979638382914	0.964731285237	0.987071224094	0.990352813853	0.974095257577	0.901005889422	0.985865310796	0.95844677288	0.963571166014	0.987400331279	0.984156271103	0.981171432472	0.967742761849	0.996869800415	0.981597842049	0.959984497108	0.982388534678	0.0	0.981473206424	0.961661369318	0.990538003663	0.995605106067	0.994222816209	0.982445465212	0.92396087646	0.989092580893	0.989411189342	0.983194883328	0.953292039391	0.953059045943	0.980550589332	0.977030135124	0.948734910486	0.986547198064	0.951924050802	0.99539364864	0.944667757368	0.98460777733	0.931194656567	0.988034551145	0.951730064868	0.958017696664	0.979748341469	0.997382903981	0.992395080956	0.992471428063	0.988007914401	0.98808356095	0.976706074008
CP2.3.water	0.969064531822	0.979507952774	0.981983050387	0.984145329508	0.982589744296	0.974197827353	0.987255091059	0.986431574654	0.985835401519	0.925484823637	0.974760669297	0.981143594464	0.974341093687	0.981601557818	0.95411815327	0.984107402342	0.994237768412	0.959175934931	0.943476779787	0.981723197622	0.989410708197	0.966337243284	0.958196093141	0.985728420975	0.977221117068	0.975898950544	0.962872194383	0.936031984205	0.992219709336	0.98308521294	0.972185339945	0.990141702595	0.978890741929	0.977165845342	0.953031087028	0.982167919799	0.955512468995	0.986111723917	0.957166347466	0.985577376102	0.960667446638	0.987865126767	0.994346471671	0.983829738789	0.973946267677	0.970456043757	0.951695625477	0.988202580723	0.977305204788	0.976645214008	0.945797644554	0.961509928875	0.957603620151	0.980700504559	0.968008492146	0.985191113337	0.977123578029	0.978350166432	0.949161487486	0.983316830155	0.990274825229	0.984986740544	0.960872593257	0.969996312037	0.974191554483	0.981473206424	0.0	0.983338338573	0.961641275295	0.977881886225	0.968853527657	0.97131286325	0.976664688596	0.959129180354	0.960809911091	0.95031075945	0.978741665204	0.980097454233	0.949792452851	0.956354340031	0.978626197559	0.98153996488	0.989539671417	0.988340401152	0.984177534329	0.948071424108	0.985238053464	0.956963648368	0.979807869198	0.968575573225	0.959609383593	0.989739784825	0.971107092845	0.96913412567	0.966417934872	0.97946325113	0.983246647986
